63956,3998,,
63298,3562,16,
55963,3562,,
55852,3562,0,
52303,4487,,
45301,3562,8,
35488,5654,16,
33166,5654,0,
31453,10074,,
30152,8975,,
28055,3173,,
27641,3562,4,
24975,5654,8,
20647,5037,,
20133,3562,2,
19326,3562,1,
18897,3562,31,
17598,5654,4,
17155,2244,16,
14680,5654,1,
14329,2244,0,
13353,5654,2,
12769,2244,8,
11386,7996,,
10613,5654,31,
7384,2244,4,
6835,8975,0,
6048,2827,,
5868,11308,,
5155,2244,31,
4936,2244,2,
4615,8975,4,
4066,2244,1,
3969,8975,16,
3781,8975,8,
3595,8975,1,
3564,3562,250,
3365,3562,63,
2986,8975,2,
2441,5654,250,
1882,5654,63,
1723,8975,500,
1711,14247,0,
1331,14247,4,
1291,5654,,
1260,8975,31,
1090,3998,16, 0.5
1077,3562,16, 0.5
1052,4487,16, 0.5
1011,3173,16, 0.5
967,3998,16,-0.5
963,5037,16, 0.5
954,3562,16,-0.5
940,3998,250, 2
939,4487,16,-0.5
925,3998,0, 0.5
924,2244,63,
917,4487,0, 0.5
897,3173,16,-0.5
896,3562,0, 0.5
894,2827,16, 0.5
886,14247,1,
868,5037,0, 0.5
865,5037,16,-0.5
829,3173,0, 0.5
824,5654,16, 0.5
821,3562,250, 2
806,3998,4, 0.5
800,3998,0,-0.5
797,4487,250, 2
796,3562,4, 0.5
794,2827,16,-0.5
786,4487,0,-0.5
785,3562,0,-0.5
776,4487,4, 0.5
775,5654,0, 0.5
766,14247,2,
759,3998,8, 0.5
751,3998,8,-0.5
750,14247,8,
747,3562,8, 0.5
744,5654,16,-0.5
744,3562,8,-0.5
744,3173,4, 0.5
740,5037,0,-0.5
738,3173,0,-0.5
736,4487,8, 0.5
733,2518,16, 0.5
727,14247,500,
726,4487,8,-0.5
722,2827,0, 0.5
710,5037,4, 0.5
703,3173,8,-0.5
701,3173,8, 0.5
693,1413,16,
678,5037,8, 0.5
666,5037,8,-0.5
660,4487,16, 1
656,5654,0,-0.5
653,2827,0,-0.5
652,2827,4, 0.5
651,6346,16, 0.5
651,2518,16,-0.5
647,6346,0, 0.5
638,3998,250,-2
635,4487,250,-2
626,2827,8,-0.5
626,3998,16, 1
620,2827,8, 0.5
618,5037,16, 1
614,5654,4, 0.5
598,3562,16, 1
590,6346,16,-0.5
588,3998,1, 0.5
586,5654,8, 0.5
583,2518,0, 0.5
582,4487,1, 0.5
573,5654,8,-0.5
568,3173,16, 1
568,3998,250, 1
566,4487,0, 1
565,3562,1, 0.5
552,2244,16, 0.5
548,5037,1, 0.5
548,5037,0, 1
542,6346,0,-0.5
