31365,111,,
28984,7123,,
25567,5037,,
24165,8975,16,
22263,8975,,
20186,88,,
18526,14247,16,
18280,99,,
18276,1259,,
17671,10074,,
17414,2244,,
17301,7996,,
15914,125,,
15642,6346,,
15539,56,,
14459,14247,8,
14000,5654,16,
13879,8975,31,
13046,5654,,
12906,140,,
12338,2518,,
12227,15991,,
12177,11308,,
12160,223,,
11254,8975,4,
11169,14247,4,
11107,5654,31,
10967,3998,,
10947,4487,,
10744,5654,4,
10580,8975,8,
10512,157,,
9703,79,,
9592,14247,31,
9286,198,,
9052,12692,,
8802,70,,
8244,999,,
8031,250,,
7526,8975,63,
7289,630,,
7041,1122,,
6906,8975,125,
6814,17950,,
6805,22615,8,
6705,14247,63,
6667,20148,,
6525,177,,
6297,5654,63,
6286,1413,,
6129,3562,4,
6093,5654,2,
5998,3562,16,
5887,280,,
5738,22615,4,
5707,14247,125,
5592,22615,16,
5512,5654,8,
5260,8975,2,
5082,5654,125,
4560,707,,
4530,88,0,
4521,140,0,
4508,50,,
4443,315,,
4378,3562,31,
4359,1781,,
4004,890,,
3951,2244,4,
3911,3562,,
3848,2244,16,
3807,1587,,
3676,14247,2,
3434,62,,
3384,5654,0,
3257,8975,0,
3227,353,,
3176,22615,31,
3146,223,0,
3094,3562,2,
3009,14247,,
2955,3562,63,
2781,3562,8,
2768,890,4,
2762,22615,63,
2709,3562,0,
2706,22615,,
2659,1413,4,
2556,793,,
2522,2244,0,
2498,561,4,
2471,1413,0,
2468,561,,
2418,8975,250,
2315,397,,
2261,1413,16,
2255,14247,1,
2173,22615,125,
2166,3562,125,
2135,5654,250,
2115,140,4,
2104,890,0,
2067,8975,1,
2038,14247,0,
2023,445,,
1978,353,0,
1929,88,1,
1914,2244,8,
1900,353,16,
1875,890,8,
1832,223,4,
1779,5654,1,
1755,2244,31,
1723,1413,8,
1713,22615,2,
1679,14247,250,
1649,8975,500,
1641,561,0,
1628,88,4,
1572,3562,1,
1570,500,,
1538,353,4,
1536,140,1,
1472,2244,2,
1448,223,16,
1448,223,8,
1407,140,2,
1394,1413,31,
1392,561,8,
1339,2827,,
1335,88,2,
1305,2244,63,
1304,561,16,
1243,1999,,
1226,2244,1,
1205,353,8,
1190,223,2,
1186,890,16,
1141,3562,250,
1117,1413,63,
1117,140,8,
1111,890,31,
1049,22615,1,
1044,223,1,
1022,890,63,
1012,353,2,
930,2244,125,
923,353,1,
874,14247,500,
822,561,2,
750,3173,,
742,561,31,
712,561,1,
692,22615,0,
688,14247,1000,
683,1413,1,
675,1413,2,
666,890,1,
592,22615,250,
543,890,2,
296,22615,1000,
273,111,2, 2
261,22615,500,
252,99,2, 2
240,111,1, 2
211,111,2,-2
186,99,1, 2
185,99,2,-2
181,7123,500, 2
173,10074,16, 1
172,7996,500, 2
171,11308,16, 0.5
167,10074,16, 0.5
166,12692,16, 0.5
166,88,2, 2
165,7123,500,-2
164,7996,500,-2
162,8975,16, 1
158,6346,500, 2
156,8975,16, 0.5
154,125,1, 2
153,111,1,-2
153,14247,16, 0.5
150,11308,16, 1
149,8975,500, 2
146,8975,500,-2
146,6346,500,-2
145,125,2, 2
145,99,1,-2
139,7996,16, 0.5
135,5037,250, 2
134,15991,16, 0.5
134,7123,250, 2
134,7123,250,-2
132,79,2,-1
132,7996,250, 2
