49799,4487,,
45184,6346,,
42689,5654,,
39560,5037,,
36171,7996,,
29465,8975,,
24167,5654,0,
22792,1413,,
22406,3998,,
18158,7123,,
17355,3562,0,
14333,3562,,
12745,5654,8,
12525,3173,,
12451,8975,16,
12119,2827,,
11836,5654,16,
11077,5654,1,
10751,1587,,
9503,8975,8,
8601,5654,4,
8513,999,,
8408,8975,0,
7597,3562,1,
7457,8975,1,
7110,3562,4,
6572,1413,4,
6389,3562,8,
6234,1413,8,
6102,5654,2,
6080,1413,16,
6024,1413,2,
5984,890,16,
5922,2244,4,
5739,890,4,
5704,5654,31,
5500,890,,
5488,890,8,
5449,88,4,
5237,2244,0,
5128,1413,31,
5057,890,31,
4959,3562,16,
4777,1413,1,
4746,140,4,
4681,8975,31,
4646,3562,2,
4463,1413,0,
4296,2244,2,
4109,2244,8,
4069,2518,,
4068,2244,1,
4066,2244,,
4051,561,4,
4009,8975,4,
3749,2244,16,
3737,10074,,
3365,1259,,
3359,14247,1,
3352,223,4,
3339,79,,
3337,8975,2,
3265,3562,31,
3163,5654,63,
3153,1122,,
3152,14247,16,
3150,1413,63,
3091,561,16,
3051,5654,250,
3009,12692,,
2956,2244,31,
2901,88,,
2871,561,8,
2817,890,1,
2812,353,4,
2711,890,2,
2593,890,63,
2537,56,,
2458,890,0,
2375,8975,63,
2360,561,31,
2309,793,,
2191,70,,
2133,5654,125,
2083,50,,
2026,88,2,
2005,2244,63,
1991,3562,250,
1975,14247,0,
1971,3562,63,
1936,62,,
1870,99,,
1678,140,8,
1665,707,,
1652,630,,
1646,14247,8,
1626,8975,500,
1617,353,8,
1565,3562,125,
1555,1781,,
1530,223,8,
1525,8975,250,
1507,88,1,
1453,11308,,
1421,88,0,
1417,353,16,
1349,14247,31,
1337,561,,
1309,1999,,
1290,8975,125,
1254,111,,
1149,14247,2,
1138,140,2,
1132,561,0,
1110,561,1,
1106,198,,
1077,223,,
1062,140,0,
1002,2244,125,
921,140,1,
921,500,,
880,140,,
872,223,16,
869,250,,
866,7123,0, 1
818,157,,
800,6346,0, 1
792,7996,16,-2
789,14247,4,
784,177,,
777,125,,
772,280,,
771,223,0,
767,561,2,
744,7996,8, 2
738,7996,16, 1
732,7996,16,-1
730,7996,16, 2
725,7996,0, 1
718,8975,16,-2
717,353,0,
708,7123,16, 1
701,7123,16,-1
700,7996,1, 1
699,5654,0, 0.5
685,6346,0, 0.5
679,5037,0, 0.5
664,7123,1, 1
637,8975,16,-1
634,4487,0, 0.5
633,8975,16, 1
631,7123,0, 0.5
629,7123,8, 1
626,8975,16, 2
625,14247,63,
616,223,1,
612,6346,0,-0.5
606,7123,0,-0.5
604,5654,0, 1
601,7996,0,-1
600,7123,0,-2
592,6346,8, 1
585,5654,0,-0.5
582,445,,
578,7996,8, 1
577,7123,0,-1
572,3998,0, 0.5
571,397,,
568,6346,16,-1
565,8975,1, 1
564,7996,0,-0.5
563,353,1,
560,7123,8, 2
560,7123,0, 2
559,223,2,
555,6346,16, 1
548,7123,16,-2
545,315,,
544,7996,0, 2
543,7996,0, 0.5
538,7996,8,-2
534,5037,0,-0.5
526,7123,16, 2
525,7996,1, 2
519,7123,8,-2
503,5654,8, 1
502,8975,8, 2
500,3562,0, 0.5
499,8975,0, 1
492,8975,0,-0.5
489,7123,8,-1
470,4487,0,-0.5
469,6346,8,-1
468,7996,0,-2
466,6346,1, 1
465,10074,16,-1
454,10074,16, 1
451,8975,0,-1
450,7123,1, 0.5
447,7996,8,-1
446,8975,8, 1
446,7996,1, 0.5
441,5037,8, 2
441,4487,4, 2
441,353,,
436,8975,0, 0.5
426,5037,0, 1
425,7123,1, 2
424,3173,0, 0.5
424,6346,1, 0.5
418,5654,8,-2
418,5654,16,-1
415,353,2,
414,8975,1, 0.5
413,5037,4, 2
412,6346,8,-2
410,5037,8, 1
409,5654,8, 2
403,8975,1, 2
403,10074,0,-0.5
401,7996,2, 2
400,6346,8, 2
399,5654,8,-1
399,6346,0, 2
397,3998,0,-0.5
393,4487,8, 2
391,6346,0,-1
390,5037,8,-2
381,5654,16, 1
376,8975,2, 2
375,5654,1, 0.5
374,14247,,
362,5037,2, 2
361,10074,1, 0.5
356,6346,16,-2
356,10074,1, 1
352,2827,0, 0.5
351,8975,8,-1
350,6346,4,-2
348,5037,4,-2
347,6346,16, 2
347,5654,4,-2
346,7123,16, 0.5
346,7996,2, 1
344,10074,16,-2
344,4487,2, 2
341,7996,16, 0.5
341,6346,8, 0.5
337,7123,8, 0.5
334,5654,4, 2
333,8975,0, 2
332,6346,16, 0.5
329,7996,16,-0.5
328,10074,0, 0.5
328,7123,16,-0.5
327,5654,8, 0.5
325,5037,8,-1
322,7123,1,-2
322,3562,0,-0.5
321,3998,4, 2
319,8975,16, 0.5
318,4487,8, 1
318,7996,8, 0.5
318,8975,8,-2
317,7123,2, 1
314,8975,16,-0.5
313,5037,1, 0.5
312,11308,0,-0.5
312,8975,2, 1
308,6346,16,-0.5
306,4487,8,-2
303,4487,0, 1
302,7996,4, 2
302,7123,4, 1
302,5654,16,-2
300,5654,16, 0.5
299,6346,4, 1
299,5037,16,-1
298,10074,0, 1
297,11308,1, 0.5
296,5037,8, 0.5
295,14247,500,
294,7123,2, 2
291,10074,16, 2
290,2518,0, 0.5
287,4487,4,-2
286,22615,1,
286,14247,125,
285,8975,8, 0.5
284,6346,1,-2
283,7123,4,-2
283,10074,16, 0.5
282,10074,16,-0.5
281,5654,16, 2
280,10074,8, 1
276,6346,0,-2
273,11308,16,-1
273,5654,4, 1
272,5654,16,-0.5
272,4487,8,-1
272,3998,8, 2
270,6346,4, 2
268,7123,4, 2
266,10074,0,-1
264,11308,16, 1
262,6346,1, 2
262,6346,2, 1
262,7996,4, 1
257,5037,16, 1
257,8975,4, 2
