56062,8975,0,
55933,8975,1,
50081,14247,1,
50038,14247,0,
47996,5654,1,
47388,5654,0,
42576,8975,2,
37696,5654,2,
37463,14247,2,
35420,3562,1,
34539,3562,0,
27730,3562,2,
20550,2244,1,
20037,2244,0,
19835,22615,1,
19548,22615,0,
16176,2244,2,
15115,22615,2,
13385,12692,,
12922,8975,4,
12134,6346,,
11698,5654,4,
11229,14247,4,
10310,7996,,
9949,22615,,
9887,15991,,
8269,3562,4,
7873,11308,,
7370,5654,,
6840,1413,0,
6782,1413,1,
6696,3173,,
6654,3998,,
5644,1413,2,
4819,2244,4,
4709,22615,4,
4062,2827,,
3983,17950,,
3906,1999,,
3724,14247,,
3030,8975,8,
2933,8975,,
2727,7123,,
2724,5654,8,
2623,14247,8,
2423,4487,,
1946,1413,4,
1927,3562,8,
1906,1587,,
1608,3562,,
1572,2244,,
1463,177,,
1285,2244,8,
1269,7123,2,-2
1250,8975,16,
1191,14247,16,
1188,1413,,
1142,22615,8,
1130,890,0,
1005,223,1,
977,223,2,
944,140,1,
941,5654,16,
917,140,2,
911,22615,2, 2
910,20148,2, 2
905,890,1,
880,6346,2,-2
820,7996,2,-2
810,890,2,
807,12692,2, 1
804,22615,1, 2
796,11308,2, 1
796,14247,2,-2
793,3562,2,-2
780,7123,1,-2
762,223,0,
749,14247,2, 1
731,10074,2, 1
717,6346,1,-2
716,140,0,
702,20148,1, 2
690,22615,1,-2
684,22615,2,-2
670,5654,1, 2
655,5654,2, 2
647,8975,2, 1
627,15991,2, 1
622,22615,0, 2
602,5037,1, 2
601,10074,1, 2
600,6346,1, 2
595,6346,2, 1
595,5037,2, 2
595,22615,0,-2
594,7996,2, 1
589,5654,2, 1
588,3562,16,
586,7123,2, 1
586,223,4,
581,7123,4,-2
571,1413,8,
571,11308,1, 2
557,10074,2, 2
556,12692,2,-2
552,6346,2, 2
551,140,4,
547,3998,2,-2
543,5037,2, 1
542,5654,1,-2
532,15991,2,-2
524,11308,2, 2
523,5654,0, 2
514,3173,2,-2
513,7123,2,-1
510,3562,1,-2
508,1781,,
508,6346,0,-2
507,22615,4, 2
498,6346,2,-1
498,20148,4, 2
497,10074,0, 2
496,20148,0, 2
491,22615,16,
487,7123,0,-2
484,5654,2,-2
479,6346,0, 2
472,11308,1, 1
471,11308,0, 2
465,5037,0, 2
465,4487,2, 1
460,12692,1, 1
456,17950,2, 1
456,5654,0,-2
453,7996,2,-1
452,7996,1,-2
446,12692,4, 1
443,14247,4, 1
437,20148,,
435,11308,1,-2
434,5654,2,-1
422,11308,4, 1
420,8975,31,
419,10074,1, 1
414,3173,1,-2
413,17950,2, 2
405,14247,4,-2
404,15991,4, 1
401,3998,2, 1
398,12692,1,-2
398,14247,1,-2
397,6346,4, 1
397,20148,0,-2
396,11308,0,-2
395,6346,4,-2
391,5654,4, 1
391,10074,4, 1
389,14247,1, 1
389,20148,1,-2
388,7123,4, 1
388,7123,4,-1
387,6346,4,-1
385,8975,2, 2
383,14247,31,
381,8975,0, 2
378,8975,1, 2
376,3562,2, 1
374,10074,0,-2
373,5037,2,-1
373,3173,2, 1
372,12692,2, 2
371,7996,4,-2
371,3562,4,-2
371,7996,4, 1
371,2827,1, 2
368,8975,4, 1
367,8975,2,-1
367,5037,1,-2
365,12692,1, 2
364,1781,2,-2
364,2827,2, 1
362,5037,4, 1
361,11308,2,-2
360,2827,2, 2
360,2518,1, 2
358,5654,4,-1
358,10074,1,-2
355,5037,0,-2
354,3562,2,-1
353,3998,2,-1
353,8975,2,-2
351,2518,2, 2
349,7123,1, 2
348,4487,2,-1
347,7123,0, 2
347,7996,4,-1
346,2244,16,
345,8975,1, 1
344,22615,4,-2
343,3998,1,-2
340,17950,1, 2
338,4487,1, 2
335,7996,0,-2
334,17950,4, 1
327,2518,2, 1
324,5037,4,-1
323,14247,2,-1
323,4487,2, 2
320,14247,4,-1
320,3173,2,-1
318,3562,0,-2
317,3173,1, 2
316,890,4,
315,6346,1, 1
313,5654,1, 1
313,4487,4, 1
311,15991,4,-1
311,198,,
309,12692,2,-1
308,4487,0, 2
308,11308,0, 1
307,10074,2,-1
303,5654,31,
302,7996,1, 1
300,7123,1, 1
300,12692,0, 2
299,20148,2,-2
299,17950,2,-2
299,12692,4,-1
299,4487,4,-1
299,7996,0, 2
299,15991,2,-1
298,8975,0,-2
296,12692,0,-2
295,8975,4,-1
294,10074,0, 1
291,17950,0, 2
291,2827,1,-2
291,8975,1,-2
291,3173,0,-2
290,2827,0, 2
290,11308,2,-1
289,17950,4,-1
288,1999,2,-2
287,3998,4,-1
285,3173,2, 2
285,15991,1, 1
284,12692,4,-2
282,5654,4, 2
277,3562,4,-1
275,5037,1, 1
275,12692,0, 1
274,2518,0, 2
274,3998,4, 1
273,6346,1,-1
271,17950,2,-1
271,11308,4,-1
269,15991,4,-2
269,20148,2, 1
267,7123,1,-1
267,10074,4,-1
266,2827,2,-1
266,4487,2,-2
265,20148,2,-1
264,20148,4,-1
263,17950,0,-2
261,2244,2, 1
260,8975,0, 1
260,3173,0, 2
258,22615,2,-1
258,3562,4, 1
256,5037,4, 2
255,2827,2,-2
255,4487,1,-2
253,3173,4, 1
253,3173,4,-1
252,3998,0,-2
251,5037,2,-2
251,6346,0, 1
250,17950,1,-2
250,2827,0,-2
250,2827,4, 1
250,15991,1,-2
248,7996,1, 2
247,14247,0,-2
246,3998,4,-2
245,4487,0,-2
245,5654,0, 1
244,5654,1,-1
241,20148,4, 1
241,7123,0, 1
240,7996,0, 1
238,14247,8,-1
235,2518,4, 1
234,12692,8,-1
232,10074,2,-2
232,7996,1,-1
232,3173,4,-2
231,6346,4, 2
227,1781,1,-2
224,2827,4,-1
223,3998,0, 2
221,22615,4,-1
220,10074,4, 2
220,14247,8, 1
219,2518,2,-1
219,6346,0,-1
218,15991,8,-1
218,2244,1, 2
215,4487,1, 1
215,11308,4, 2
215,11308,8,-1
213,15991,8, 1
212,7123,0,-1
212,17950,4, 2
211,5037,0, 1
209,14247,0, 1
208,12692,8, 1
207,7996,2, 2
207,2244,2, 2
207,3562,0, 2
207,5654,0,-1
205,3998,1, 2
204,2244,4, 1
204,1587,2,-2
203,5654,4,-2
202,10074,0,-1
201,7996,0,-1
201,3562,1, 2
200,8975,0,-1
200,15991,0,-2
198,8975,1,-1
198,2518,0,-2
197,1999,2, 1
197,5037,1,-1
196,2518,4,-1
195,10074,8,-1
194,7123,2, 2
194,2244,0, 2
193,1999,1,-2
193,2518,1,-2
191,157,,
191,7123,8, 1
190,17950,8, 1
190,561,0,
189,2244,2,-1
188,11308,8, 1
188,6346,8, 1
188,17950,8,-1
185,3562,31,
184,11308,0,-1
181,8975,8,-1
180,10074,1,-1
179,7996,8, 1
178,7123,8,-1
178,7996,8,-1
178,12692,4, 2
175,10074,8, 1
174,22615,8,-2
173,1781,4,-2
172,5654,8, 1
172,2244,4,-1
172,1999,2,-1
172,6346,8,-1
172,5037,0,-1
171,3998,1, 1
171,1999,4, 1
171,8975,8, 1
168,22615,8, 2
167,7123,8, 2
166,17950,1, 1
164,4487,0, 1
163,8975,4, 2
163,2827,1, 1
163,3173,1, 1
162,11308,1,-1
161,7996,4, 2
159,17950,1, 0.5
159,5654,8,-1
159,20148,1, 0.5
158,3562,1, 1
157,4487,1,-1
157,20148,8, 1
156,1781,2, 1
155,22615,250,
154,11308,4,-2
154,1999,4,-1
154,1413,16,
153,7123,4, 2
152,3998,2, 2
152,1999,0,-2
151,22615,4, 1
151,20148,8,-1
150,561,1,
150,1999,0, 2
150,5037,8, 1
150,1781,2,-1
150,2244,1,-2
150,20148,8,-2
149,2244,0,-2
149,22615,31,
149,20148,0, 0.5
146,17950,2, 0.5
146,15991,1, 0.5
145,1587,1,-2
145,1781,4, 1
145,22615,1, 0.5
145,1781,0,-2
144,1999,1, 2
144,3998,1,-1
143,353,1,
143,2244,2,-2
142,22615,0, 0.5
142,14247,0, 2
142,2827,4, 2
142,17950,0, 0.5
142,12692,0,-1
142,20148,2, 0.5
142,5037,8,-1
141,3562,1,-1
140,2518,1, 1
138,12692,1,-1
137,1781,4,-1
135,2518,4, 2
135,15991,2, 0.5
135,353,2,
134,22615,2, 1
134,22615,1,-1
133,15991,0, 1
132,15991,0, 2
132,3998,0, 1
132,223,8,
131,8975,4,-2
131,14247,1, 2
131,1587,2, 1
130,4487,0,-1
129,3173,1,-1
128,14247,8, 2
127,140,8,
127,4487,8, 1
127,20148,4,-2
126,4487,4, 2
125,17950,4,-2
124,15991,0, 0.5
124,1999,2, 2
123,22615,2, 0.5
123,561,2,
122,20148,8, 2
122,14247,1, 0.5
121,14247,8,-2
121,4487,8,-1
121,6346,8, 2
120,3173,0, 1
120,3562,0, 1
120,1587,4, 1
119,1587,2,-1
117,2518,2,-2
116,2827,0, 1
116,7996,8, 2
116,1999,4,-2
116,7123,8,-2
115,999,,
115,14247,1,-1
113,22615,8, 1
113,353,0,
112,1587,4,-1
111,1587,4,-2
111,12692,8, 2
111,3998,8, 1
111,14247,2, 0.5
110,12692,8,-2
108,1413,2, 1
107,15991,2, 2
107,3173,4, 2
106,22615,8,-1
105,2827,1,-1
105,2827,4,-2
105,3998,8,-1
104,3998,0,-1
103,88,1,
103,14247,4, 2
103,707,,
103,15991,4, 2
102,22615,125,
102,1781,0, 2
101,3562,8, 1
101,14247,1000,
100,22615,1000,
100,1413,2,-2
100,22615,2,-0.5
99,2244,1, 1
99,14247,0, 0.5
99,2244,31,
99,890,8,
99,14247,0,-1
98,88,2,
98,15991,1, 2
98,630,,
98,3562,2, 2
96,22615,0,-0.5
96,1781,1, 2
95,1587,0,-2
95,2518,0, 1
95,6346,8,-2
95,1413,2, 2
94,3562,0,-1
94,20148,0,-0.5
94,3562,8,-1
93,20148,1,-1
93,12692,1, 0.5
93,1413,2,-1
93,3173,8, 1
92,1587,1, 2
91,22615,1,-0.5
91,1413,4, 1
91,1413,1,-2
89,15991,1,-1
89,1413,1, 2
89,3173,0,-1
86,15991,8, 2
86,3173,8,-1
86,4487,4,-2
86,3562,8, 2
85,17950,0,-0.5
85,2827,8, 1
84,12692,16,-1
84,12692,16, 1
83,1413,4,-1
83,20148,1,-0.5
83,14247,16, 1
82,20148,2,-0.5
82,11308,16,-1
82,3998,4, 2
81,1122,,
80,1587,2, 2
80,12692,2, 0.5
80,8975,63,
80,14247,16,-1
79,2827,8,-1
79,7996,8,-2
79,2827,0,-1
79,88,0,
78,1259,2, 1
78,2518,1,-1
78,11308,16, 1
78,5037,4,-2
78,177,2, 2
77,5654,8, 2
77,17950,8,-2
77,2518,8, 1
77,1587,0, 2
76,10074,16,-1
76,17950,1,-1
75,353,4,
74,177,2, 1
74,2244,4, 2
73,1259,2,-1
73,12692,0, 0.5
73,14247,63,
72,15991,8,-2
72,2518,8,-1
72,15991,0,-0.5
72,22615,500,
72,20148,1, 1
72,11308,8, 2
72,177,1, 2
71,14247,2, 2
71,10074,16, 1
71,1413,0,-2
70,177,1, 1
70,15991,16, 1
70,10074,4,-2
70,17950,1,-0.5
69,1413,0, 2
69,198,2, 1
69,8975,16,-1
68,2244,8, 1
67,1999,1, 1
66,2244,0, 1
66,5654,8,-2
66,11308,8,-2
66,22615,0,-1
66,15991,16,-1
66,157,2, 1
65,198,1, 1
64,7996,16,-1
64,5654,63,
64,8975,16, 1
63,11308,1, 0.5
63,1413,4,-2
63,157,1, 1
63,2244,8,-1
62,177,1,-1
62,3562,8,-2
62,22615,250, 2
62,14247,500,
62,3998,8, 2
61,1259,4, 1
61,15991,0,-1
61,17950,2,-0.5
61,7123,16,-1
60,177,1,-2
60,177,4, 2
60,17950,0, 1
60,14247,16, 2
60,3562,4, 2
60,1999,8, 1
60,1999,4, 2
60,2518,0,-1
59,7996,16, 1
59,22615,250,-2
59,14247,0,-0.5
59,2244,1,-1
59,1413,1, 1
58,177,2,-2
58,12692,16, 2
58,177,2,-1
57,7123,16, 1
57,1259,4,-1
57,15991,1,-0.5
56,88,4,
56,17950,8, 2
56,157,1,-1
56,14247,250,
55,1259,2, 2
55,6346,16,-1
55,1413,4, 2
54,1259,1, 1
54,3173,8, 2
54,198,1,-1
54,1999,8,-1
54,177,4, 1
54,17950,16, 1
53,6346,16, 1
53,157,2,-1
53,1587,1, 1
53,1781,8, 2
52,1781,1, 1
52,198,2, 2
52,177,0, 2
52,1781,8, 1
51,177,0, 1
51,1999,1,-1
51,1587,4, 2
51,1259,1, 2
51,12692,16,-2
51,198,4, 1
51,14247,16,-2
51,11308,2, 0.5
51,223,2, 1
51,7123,16, 2
50,14247,125,
50,1122,2,-1
50,1259,1,-1
50,198,2,-1
50,1259,1,-2
50,17950,16,-1
49,1781,2, 2
49,1413,1,-1
49,1259,2,-2
49,22615,4,-0.5
48,11308,0, 0.5
48,5654,16,-1
48,5037,8,-2
48,1781,4, 2
48,177,0,-1
48,22615,1, 1
48,3562,63,
48,12692,0,-0.5
48,5037,8, 2
47,198,0, 1
47,223,1, 1
47,8975,8, 2
47,1781,8,-1
47,5654,16, 1
47,177,0,-2
46,157,2, 2
46,157,0, 1
46,1781,1,-1
46,157,4, 1
46,198,1, 2
46,17950,4, 0.5
46,14247,1,-0.5
46,157,1, 2
46,10074,8, 2
46,3998,8,-2
45,1999,0, 1
45,1122,2, 1
45,3173,8,-2
44,198,4, 2
44,15991,4, 0.5
44,140,2, 1
43,1587,1,-1
43,140,1, 1
43,157,0,-1
43,157,2,-2
43,198,0,-1
42,20148,4, 0.5
42,15991,2,-0.5
42,157,1,-2
42,1259,0,-2
42,1587,8, 1
41,2244,4,-2
41,7123,16,-2
41,5037,16,-1
41,20148,4,-0.5
40,8975,8,-2
40,20148,16,-2
40,2244,0,-1
40,561,4,
40,1999,8, 2
39,5037,16, 1
39,177,4,-2
39,10074,8,-2
39,11308,16, 2
39,20148,16, 1
39,22615,16,-2
39,1587,8,-1
39,1259,0, 2
39,11308,0,-0.5
38,1413,0, 1
38,12692,1,-0.5
38,10074,1, 0.5
38,22615,125, 2
38,14247,4, 0.5
37,223,4, 1
37,140,1,-1
37,6346,16, 2
37,22615,125,-2
37,20148,250, 2
36,140,2,-1
36,2518,4,-2
36,223,1,-1
36,1122,1, 1
36,1259,0, 1
35,1781,0, 1
35,1122,1,-1
35,20148,250,-2
35,20148,16,-1
35,22615,16, 2
35,22615,4, 0.5
34,1413,31,
34,1259,0,-1
34,1587,0, 1
34,157,0, 2
34,223,0, 1
34,1413,0,-1
34,22615,0, 1
34,1259,4, 2
33,1259,4,-2
33,4487,16,-1
33,177,4,-1
33,11308,1,-0.5
33,1122,4,-1
33,1259,2, 0.5
33,11308,16,-2
33,198,1,-2
33,1122,2, 0.5
32,10074,,
32,1122,4, 1
32,198,0, 2
32,223,2,-1
32,4487,16, 1
32,6346,16,-2
32,7996,16, 2
32,157,4,-1
32,999,2,-1
32,140,0, 1
32,22615,63,
32,1122,1, 0.5
32,17950,0,-1
32,157,4, 2
32,15991,16, 2
32,2827,8, 2
31,1587,8, 2
31,2827,8,-2
31,1259,1, 0.5
31,157,0,-2
31,157,4,-2
31,17950,4,-0.5
30,10074,0,-0.5
30,177,2, 0.5
30,20148,0,-1
30,1413,8, 1
30,14247,2,-0.5
30,20148,16, 2
30,198,2, 0.5
30,140,4, 1
30,15991,16,-2
30,1999,0,-1
30,20148,8, 0.5
30,4487,8,-2
29,157,2, 0.5
29,177,1, 0.5
29,198,2,-2
29,177,1,-0.5
29,10074,0, 0.5
29,1781,8,-2
29,4487,8, 2
29,198,1, 0.5
29,17950,8, 0.5
29,157,1, 0.5
29,223,0,-1
29,10074,1,-0.5
29,198,1,-0.5
28,1413,8,-1
28,12692,4, 0.5
28,22615,8, 0.5
28,140,0,-1
28,157,1,-0.5
28,890,16,
28,3562,16, 2
28,2518,8,-2
28,3998,16,-1
28,999,2, 0.5
28,223,2, 0.5
28,999,1, 0.5
28,1413,2, 0.5
28,198,4,-1
27,177,2,-0.5
27,3998,16, 1
27,223,1, 0.5
27,140,2, 0.5
27,15991,8, 0.5
27,2244,63,
27,1587,0,-1
27,22615,16, 1
27,10074,2, 0.5
27,157,2,-0.5
27,198,2,-0.5
27,140,1, 0.5
26,17950,16,-2
26,250,2, 1
26,1413,1, 0.5
26,198,0,-2
26,10074,16, 2
26,223,1,-0.5
26,5037,,
25,1781,0,-1
25,1259,0, 0.5
25,140,1,-0.5
25,3562,16,-1
25,1122,0, 0.5
24,14247,8, 0.5
24,250,2, 0.5
24,7996,16,-2
24,250,1, 1
24,140,2,-0.5
