319000,15991,,
224078,14247,,
65779,17950,,
32603,14247,2,
27565,14247,4,
17132,12692,,
16128,22615,2,
14190,14247,500,
13616,22615,4,
11737,14247,1,
10637,14247,1000,
9284,14247,8,
7997,8975,2,
7229,22615,500,
6556,8975,4,
5438,22615,1000,
5388,22615,1,
4651,22615,8,
3334,8975,500,
3288,8975,1,
3247,14247,0,
2592,14247,16,
2296,15991,2, 1
2208,14247,2, 1
2149,8975,8,
2070,15991,500, 2
1957,15991,500,-2
1910,17950,2, 1
1888,15991,2,-1
1844,14247,2,-1
1819,14247,500, 2
1761,14247,500,-2
1685,12692,2, 1
1603,15991,1000, 2
1570,15991,4, 1
1550,17950,2,-1
1547,15991,2, 2
1520,14247,4, 1
1480,22615,0,
1440,12692,2,-1
1432,15991,4,-1
1428,14247,1000, 2
1402,14247,2, 2
1385,14247,4,-1
1313,22615,16,
1313,15991,1,-1
1311,17950,4, 1
1287,14247,1,-1
1214,20148,2, 1
1201,17950,4,-1
1185,15991,500, 1
1184,17950,500, 2
1178,15991,1000,-2
1175,12692,4, 1
1173,15991,2,-2
1170,15991,500,-1
1157,8975,0,
1129,14247,500, 1
1121,14247,500,-1
1083,14247,2,-2
1082,17950,2, 2
1075,17950,500,-2
1072,14247,1000,-2
1071,12692,4,-1
1050,17950,1,-1
998,20148,,
996,12692,1,-1
988,17950,500, 1
969,15991,1, 1
969,20148,2,-1
965,11308,2, 1
964,17950,500,-1
942,14247,1, 1
922,15991,1000, 1
909,15991,2, 0.5
900,15991,4, 2
900,14247,2, 0.5
886,15991,1,-2
878,14247,1000, 1
878,17950,1000, 2
866,17950,2, 0.5
845,11308,2,-1
842,12692,500, 1
842,14247,4, 2
839,12692,2, 0.5
837,14247,1,-2
836,12692,500,-1
832,15991,1, 2
832,20148,4, 1
810,15991,2,-0.5
808,17950,2,-2
805,14247,2,-0.5
800,15991,4,-2
795,12692,500, 2
784,15991,1000,-1
779,17950,1, 1
773,20148,2, 0.5
771,17950,2,-0.5
770,12692,2, 2
767,17950,1000, 1
765,20148,4,-1
760,14247,1, 2
758,12692,500,-2
754,12692,2,-0.5
750,14247,1000,-1
750,14247,4,-2
729,11308,2, 0.5
724,12692,1, 1
709,15991,4, 0.5
702,14247,4, 0.5
686,20148,2,-0.5
684,15991,0, 1
676,17950,4, 0.5
675,15991,4,-0.5
672,11308,4, 1
668,14247,4,-0.5
665,17950,1000,-2
663,14247,0, 1
659,11308,2,-0.5
655,12692,4, 0.5
647,12692,1000, 1
646,15991,0, 2
646,17950,1000,-1
644,17950,4,-0.5
643,12692,2,-2
640,17950,4, 2
639,20148,1,-1
637,22615,2, 0.5
627,20148,500, 1
625,12692,4,-0.5
614,14247,31,
610,11308,4,-1
603,20148,4, 0.5
601,20148,500,-1
593,8975,16,
590,17950,1,-2
589,11308,1,-1
585,14247,0, 2
584,10074,2, 0.5
577,20148,4,-0.5
576,12692,1000, 2
570,11308,4, 0.5
564,17950,4,-2
563,22615,2,-0.5
559,22615,2, 1
552,12692,1000,-1
547,17950,1, 2
544,11308,4,-0.5
540,17950,0, 1
532,15991,8, 1
529,10074,2,-0.5
513,14247,8, 1
511,15991,8,-1
503,12692,0, 1
498,22615,4, 0.5
495,15991,0,-1
