115866,14247,,
56774,397,,
52239,353,,
47146,12692,,
34956,315,,
30502,15991,,
27176,14247,8,
18804,353,4,
17134,445,,
16316,14247,4,
15187,353,8,
12789,2518,,
11530,14247,0,
11090,8975,8,
10954,2827,,
10741,223,4,
9548,561,4,
9329,22615,8,
9223,223,8,
8928,111,,
8609,630,,
8176,125,,
8146,11308,,
7783,14247,16,
7649,561,8,
7605,140,,
6821,8975,4,
6747,177,,
5705,22615,4,
5308,157,,
5289,14247,0, 2
5161,17950,,
5017,140,4,
5001,99,,
4955,140,8,
4760,561,0,
4508,280,,
4493,353,0,
4167,12692,0, 2
4161,353,16,
4009,8975,0,
3979,22615,0,
3647,2244,8,
3617,15991,0, 2
3440,561,,
3141,707,,
3118,8975,16,
2994,14247,1,
2861,2244,,
2843,14247,0, 1
2729,3562,8,
2720,2244,0,
2708,198,,
2662,22615,16,
2595,12692,0, 1
2456,15991,0, 1
2327,10074,,
2320,353,2,
2268,3562,0,
2235,14247,1, 2
2173,14247,8, 2
2136,223,16,
2126,561,16,
1989,88,4,
1905,2244,4,
1846,12692,8, 2
1842,11308,0, 2
1823,11308,0, 1
1801,14247,4,-2
1767,353,0, 2
1750,561,1,
1691,890,8,
1665,12692,1, 2
1662,890,0,
1649,14247,8, 1
1632,561,2,
1618,17950,0, 1
1606,14247,8,-2
1588,12692,8, 1
1570,890,4,
1539,12692,4,-2
1428,14247,8,-1
1412,15991,8, 2
1400,15991,1, 2
1393,12692,8,-2
1391,3562,4,
1377,15991,8, 1
1353,12692,8,-1
1316,315,0, 2
1293,14247,31,
1291,223,2,
1278,14247,2,
1273,397,0, 2
1262,3173,,
1248,14247,4,-1
1240,5654,8,
1223,15991,8,-1
1221,2518,0, 2
1206,397,4,-2
1206,11308,8, 1
1195,353,4,-2
1186,15991,4,-2
1180,223,0,
1168,12692,4,-1
1164,1413,8,
1162,8975,1,
1157,17950,0, 2
1148,353,1,
1135,353,4,-1
1125,397,4,-1
1120,2827,0, 2
1106,15991,8,-2
1076,15991,4,-1
1052,353,8, 2
1015,11308,8,-1
1006,353,0, 1
998,22615,1,
965,397,4, 1
959,353,8, 1
958,353,4, 1
957,10074,0, 1
952,315,4,-1
939,14247,4, 2
935,397,8, 2
934,397,4, 2
933,397,0, 1
926,445,4,-1
920,397,8, 1
901,17950,8, 1
887,890,1,
884,353,4, 2
876,315,0, 1
875,11308,4,-1
852,11308,8, 2
830,315,8, 1
824,17950,8,-1
816,445,4, 1
812,353,8,-1
810,2244,16,
805,353,8,-2
804,14247,4, 1
802,315,4, 1
802,5654,4,
785,12692,4, 2
781,397,8,-1
777,999,,
773,20148,0, 1
761,12692,4, 1
745,1413,0,
740,1413,4,
740,14247,1, 1
740,2518,0, 1
740,315,4,-2
733,445,8, 1
728,17950,4,-1
725,2827,0, 1
722,2244,1,
712,11308,4,-2
712,500,,
712,445,0, 1
706,315,8, 2
701,10074,8, 1
698,315,8,-1
698,15991,4, 1
693,140,2,
690,397,8,-2
689,445,4,-2
686,280,4,-1
655,1781,,
653,15991,1, 1
652,12692,1, 1
648,11308,8,-2
647,5654,0,
639,15991,4, 2
637,280,0, 1
632,500,4,-1
625,14247,16, 2
625,2244,0, 2
624,445,8,-1
